code,name,lat,lon
GAH,GAWNAHA,27.269889,84.520226
GAI,GAUCHHARI,25.438314,86.674576
GAJ,GANESHGANJ,23.8954,79.0741
GAJB,GAJARA BAHARA,24.05391,82.312231
GAJU,GAJU HALT,27.203801,80.372543
GAL,GHATLA,27.732313,76.628952
GALE,GANKAR,24.4137,88.067
GAM,GANJAM,19.3956,85.0465
GAMI,GOGAMERI,29.1605,75.034
GANG,GANGAGANJ,26.2918,81.2018
GANL,GHANAULI,31.0257,76.5918
GAO,GAIGAON,20.720554,76.889963
GAP,GURPA,24.5621,85.2966
GAQ,GANJ KHAWAJA,25.2735,83.184
GAR,GADARWARA,22.899739,78.792014
GARA,GARHA,26.426309,85.520986
GATD,GAUTAMDHARA,23.359907,85.599289
GATL,GATL,24.3059684,76.5131543
GAUR,GAUR,26.9136,82.5613
GAW,GAINJAHWA,27.468374,82.257385
GAYA,GAYA JN,24.804188,84.999504
GB,GAURI BAZAR,26.5949,83.6678
GBA,GARBETA,22.844342,87.320752
GBB,GUBBI,13.3213,76.9391
GBD,GAURIBIDANUR,13.6126,77.5123
GBE,GAYABARI,26.85972,88.260678
GBG,GOBARDANGA,22.88,88.7606
GBHA,GAROBIGHA HALT,24.827092,85.467453
GBK,GOPALPUR BALKDA,20.4329,85.8782
GBN,GARH BANAILI,25.914821,87.534771
GBP,GULABPURA,25.9077,74.6565
GBPM,GADHI BERI,27.3218551,77.7007948
GBQ,GODBHAGA,21.4167,83.8572
GBRA,GOBRA,22.695754,88.279524
GBRI,GOBARWAHI,21.514487,79.722977
GBX,GOVINDPUR ROAD,23.03993,85.02285
GC,GHAT KOPAR,19.085865,72.908471
GCAB,BMY G CABIN,21.204658,81.431608
GCH,GACHHIPURA,26.953442,74.454346
GCN,GOCHARAN,22.277978,88.45861
GCT,GHAZIPUR CITY,25.583634,83.568535
GD,GONDA JN,27.154553,81.978092
GDA,GODHRA JN,22.7768,73.6035
GDB,GIDDARBAHA,30.201149,74.663172
GDBR,GOONDA (BIHAR),23.068361,86.081657
GDD,GADRA ROAD,25.7439,70.6431
GDE,GARLADINNE,14.8274,77.5923
GDG,GADAG JN,15.436638,75.642071
GDGN,GAUDGAON,17.336383,76.531363
GDH,GIDNAHALI,13.41429,77.8087556
GDHA,GODHA,28.005617,78.140945
GDI,GUDGERI,15.123502,75.359688
GDK,GONDA KACHAHRI,27.1426,81.9383
GDKP,GHUNDANKHAPA,21.655035,78.42556
GDL,GONDAL,21.972181,70.795298
GDM,GUDMA,21.4156,80.2872
GDN,GANGAIKONDAN,8.8306,77.786
GDO,GOVERDHAN,27.520756,77.461853
GDP,GUDUPULLI,12.8034,78.2746
GDPL,GUNDLA POCHAMPALLI,17.567857,78.488131
GDQ,GODAMGURA,17.2898,77.8667
GDR,GUDUR JN,14.1484,79.8453
GDRA,GANGADHARA,18.581986,78.989382
GDU,GUDRU HALT,22.2921,80.1176
GDV,GUDIVADA JN,16.4301,80.9878
GDW,GADHWALA,27.970298,73.454933
GDX,GHOKSADANGA,26.4222,89.3528
GDY,GUINDY,13.008112,80.212362
GDYA,GHORADONGRI,22.126593,78.002157
GDZ,GUNDARDEHI,20.9491,81.3026
GEA,GHATERA,23.8298,79.6738
GEB,GARH BARUARI,26.019149,86.605396
GEBL,GOREBAL,15.686318,76.7402109
GED,GULEDAGUDDA RD,16.0694,75.6956
GEDE,GEDE,23.491587,88.787127
GEG,GIR GADHARA,20.9067,70.9196
GEK,GEGAL AKHRI,26.540316,74.775524
GELA,GHADELA HALT,21.714214,78.888187
GEOR,GUNJARIA,26.218095,88.131852
GER,GERATPUR,22.9171,72.6549
GFAE,GARIFA,22.9084,88.4099
GG,GANDHIGRAM,23.02666,72.568731
GGA,GHOGA,25.2078,87.1634
GGAR,GANGADHRA,21.1418,73.0439
GGB,GARHMUKTESAR BR,28.759684,78.134079
GGC,GANGAPUR CITY JUNCTION,26.468499,76.727228
GGD,GULLAGUDA,17.4151,78.027
GGG,GANGAGARH HALT,27.850764,78.739529
GGGS,GARHA GOODS SHED,23.141356,79.864688
GGH,GHOGARDIHA,26.282718,86.468453
GGJ,GOSHAINGANJ,26.569644,82.384243
GGKR,GOVINDGARH KHKR,29.9951,75.8088
GGLE,GANGATIKURI,23.7179,88.087
GGN,GURGAON,28.489325,77.010899
GGO,GORAM GHAT,25.6351,73.8488
GGP,GANGNAPUR,23.131658,88.640206
GGR,GANGRAR,25.0614,74.6249
GGSY,GANGA SAHAI HALT,25.270157,86.019173
GGT,GHUNGHUTI,23.3431,81.1859
GGTA,GHORAGHATA,22.4579,87.9438
GGV,GHOVARASH GHONA,22.651878,88.783092
GGVT,GANGAVATHI,15.442004,76.549948
GGWA,GANGWARA HALT,24.634045,87.121671
GGY,GAGARIYA,25.7409,70.7347
GH,GHUGHULI,27.0892,83.7331
GHA,GOLEHWALA,30.7899,74.7044
GHAA,GHAGHRA,22.413251,85.215138
GHAI,GHATIGAON,26.054624,77.92654
GHB,GAHRI BHAGI,30.1164,74.9439
GHD,GARWA ROAD JN,24.214639,83.885336
GHDA,GHOLBAGDA,21.9173335,87.7682214
GHE,GHEVRA,28.691642,76.998196
GHG,GHAGGHAR,30.6621,76.8396
GHGL,GHAGWAL,32.5045,75.2139
GHH,GARHI HARSARU,28.43777,76.929917
GHJ,GURSAHAIGANJ,27.1188,79.732
GHL,GOLHALLI,13.1486,77.4143
GHLE,GADADHARPUR,24.0131,87.6918
GHLU,GHALLU,30.2531016,74.1090682
GHN,GHORPARAN,24.741219,86.491585
GHNA,GOHANA,29.1398,76.6889
GHNH,GHANTIKHAL NDPR,20.5108,85.7361
GHPU,GANDHIPURAM HALT,17.4948,80.3133
GHQ,GARHWA,24.1756,83.8136
GHR,GIDHAUR,24.8563,86.3242
GHRI,GHORI HALT,27.374359,80.503693
GHS,GURU HARSAHAI,30.7152,74.4001
GHSR,GHASARA HALT,26.72246,79.360428
GHT,GHAGHARA GHAT,27.104214,81.505337
GHUM,Ghum,27.008323,88.253903
GHX,GARHARA,25.4274,86.0104
GHY,GUWAHATI,26.182245,91.751461
GI,GUDUVANCHERI,12.845,80.0572
GIA,GARIA,22.4665,88.4042
GIBP,GHOGI BARIARPUR,25.205794,86.304759
GID,GIDDALUR,15.3793,78.9259
GIF,GANI DHAM HALT,25.173097,86.986828
GIG,GOHRIGAON HALT,25.111174,86.152496
GIHT,GAIGHAT HALT,27.993855,81.432255
GII,GIDHNI,22.488332,86.853061
GIL,GAISAL,26.1917,88.0983
GILA,GHIALA,32.1516,75.6439
GILL,GILL,30.8409,75.8485
GIMB,GANDHIDHAM BG,23.069466,70.148134
GIN,GINIGERA,15.3481,76.2475
GIO,GORIYAN,27.547698,75.26536
GIR,GAINSARI JN,27.526236,82.56217
GIZ,GIDAM,18.9345,81.4086
GJ,GANGAJHARI,21.4428,80.0585
GJD,GUJHANDI,24.4977,85.4633
GJH,GOLDINGANJ,25.753904,84.826984
GJJ,GAJJELAKONDA,15.7778,79.4017
GJL,GAJRAULA JN,28.8344,78.2502
GJMB,GANJMURADABAD,26.9875,80.1766
GJN,GAJNER,27.9361,73.0618
GJS,GAJSINGHPUR,29.658223,73.436909
GJT,GANNAGHATTA,13.2136622,78.1365129
GJTA,GURUDIJHATIA,20.5699,85.8283
GJUT,GANGSAR JAITU,30.4451,74.8795
GJW,GAJUWALA,29.5856,75.8719
GK,GK,28.084551,80.475368
GKA,GOKHULA,27.0696,84.5396
GKB,GHATAKA VARANA,25.5065,76.1599
GKC,GORAKHPUR CANT,26.751129,83.417301
GKD,GADHAKDA,21.238022,71.381779
GKG,GOKULGARH,28.2463718,76.617281
GKH,GUSKARA,23.4903,87.7337
GKHT,GRAM KHARIKA HALT,25.672783,85.383339
GKJ,GOLAKGANJ JN,26.108279,89.83057
GKK,GOKAK ROAD,16.205114,74.738789
GKL,GOKULPUR,22.3757,87.2935
GKM,GUNDALUKAMMA,15.9855,79.645
GKP,GORAKHPUR JN,26.759751,83.381939
GKT,GANKHERA HALT,21.3886,80.1914
GKV,GOOTIHALLI,13.2344171,78.1425629
GKX,GHAI KALAN,30.82292,75.10937
GLA,GARLA,17.4866,80.1388
GLBA,GOLABAI,20.0172,85.5562
GLBN,GUJRAN BALWA,29.405,77.301
GLG,GULABHGANJ,23.6841,77.9121
GLGT,GOLAGHAT,26.509056,93.96162
GLH,GULAOTHI,28.5825,77.8013
GLI,GALSI,23.3582,87.6814
GLKN,GUGALWA KIRTAN,28.546227,75.576496
GLMA,GULMA,26.803082,88.404064
GLNA,GULANA,27.10345,76.565094
GLP,GOLLAPROLU,17.1514,82.2906
GLPT,GOALPARA TOWN,26.126775,90.620899
GLTA,GEHLOTA,26.687343,74.996109
GLU,GULLIPADU,17.41,82.6337
GLY,GOLLAPALLI,16.819043,78.157425
GM,GARMADI,23.72784,71.1339
GMAN,GUMANI,24.8045,87.8047
GMD,GURAMKHEDI,22.6814,78.1477
GMDA,GUMADA,18.8887,83.4571
GMDN,GIRIMAIDAN,22.3407,87.3064
GMDP,GRAMDADPUR,23.115683,87.998461
GMG,GUMGAON,20.9931,79.0298
GMGM,GOMANGALAM,10.6031,77.1449
GMH,GAMHARIA,22.796439,86.102343
GMI,GOND UMRI,21.0034,80.0824
GMIA,GUMIA,23.8027,85.8289
GMM,GUMMAN,30.842258,76.97176
GMO,NSC BOSE J GOMO,23.872966,86.14809
GMR,GAHMAR,25.4889,83.8047
GMS,GARHMUKTESAR,28.7818,78.0735
GMTO,GUMTO,27.137169,93.791403
GMU,GAURIYAMAU,26.756839,81.79347
GMX,GURMURA,24.335,83.0405
GN,GOPAL NAGAR,23.062359,88.745327
GNA,GONEANA,30.3186,74.9094
GNB,JNANA BHARATI HALT,12.935679,77.511592
GNBA,GAON BARODA,29.430495,76.205687
GNC,GANDHINAGAR CAPITAL,23.233459,72.629242
GND,GOVINDGARH MALIKPUR,27.240742,75.645161
GNDM,BAHUARA HALT,26.043982,84.830418
GNG,GAURIGANJ,26.2038,81.6871
GNGD,GANGADHARPUR,19.8154,85.293
GNGL,GANGAULI,25.667677,82.862663
GNGT,GANGATOLA,22.392539,79.986709
GNH,GANGAKHER,18.973547,76.755681
GNHI,GANDHI HALT,25.5715,84.95766
GNJ,GUNJI,15.522664,74.475632
GNJB,GOPINATHJEW BANIKUNDA PH,20.290606,86.443944
GNJP,GOKULNAGAR JOYPUR,23.0402566,87.4559063
GNK,GARHNOKHA,25.097064,84.122658
GNL,GONGLE,21.2225,80.1478
GNN,GANGINENI,16.7819,80.4991
GNNA,GANGANIYAN,25.265034,86.592522
GNND,JNANDAS KANDRA,23.736169,87.98521
GNO,GOREGAON ROAD,18.162938,73.30297
GNP,GHANPUR,17.8508,79.377
GNPR,GUNUPUR,19.075584,83.812466
GNQ,GODHANI,21.2115,79.068646
GNR,GADIGANURU,15.218726,76.598868
GNRL,GANGRAUL HALT,28.28269,77.75445
GNS,GHONSOR,22.6583,79.9512
GNST,GANDHI SMRITI,20.920713,72.921861
GNT,GUNTUR JN,16.3005,80.4417
GNTR,GAUNTRA HALT,27.126216,80.174789
GNU,GANAUR,29.1307,77.0107
GNV,GANDEVI,20.802337,73.000374
GNVR,GONDWANAVISAPUR,19.8771,79.3309
GNW,GANGIWARA,22.0978,78.8459
GNWA,GHUNWARA,24.1343998,80.6301407
GO,GHOTI,19.7152,73.6332
GOA,GOHAD ROAD,26.4805,78.4392
GOC,PONMALAI,10.791827,78.709745
GOD,GIDARPINDI,31.1531,75.1249
GODA,GODDA,24.829926,87.193102
GOE,GHOGRAPAR,26.450902,91.540146
GOF,GHUTIARI SHARIF,22.368,88.5524
GOG,GHORGHAT,25.242668,86.627821
GOGH,GOSSAIGAON HAT,26.4287,89.9498
GOGT,GOGHAT,22.898733,87.707891
GOH,GAROT,24.3544,75.726
GOK,GOKARNA ROAD,14.583251,74.367657
GOL,GOILKERA,22.5055,85.3795
GOLE,GOLE,25.891658,71.99976
GOM,GOGAMUKH,27.441564,94.320116
GOP,GOP JAM,22.037117,69.895363
GOPG,GOPALGANJ,26.4538,84.4351
GOR,GOPINATHPUR,23.0885,87.8464
GOS,GHOSRANA,27.1801,76.9036
GOT,GOT,28.8714,78.8234
GOTN,GOTAN,26.652061,73.737144
GOVR,GOVINDNAGAR,26.8638,82.7071
GOX,GOBINDPUR DUGLI,26.0853,83.7915
GOY,GOVINDPURI,26.454283,80.313063
GOZ,GOLSAR,28.151622,74.545498
GP,RAJ GANGPUR,22.1862,84.5822
GPAE,GUPTIPARA,23.197,88.4175
GPB,GHATPRABHA,16.240675,74.75986
GPC,GHATPINDRAI,22.952466,79.2661
GPD,GUMMIDIPUNDI,13.4094,80.1232
GPE,GOGIPOTHIA HALT,26.249853,87.284145
GPH,GARPOS,22.1345,84.4187
GPI,GAJAPATINAGARAM,18.293,83.3337
GPJ,GORAPUR,18.3467,82.7938
GPLG,GOPALPURGRAM,23.822882,87.771492
GPNB,GOPINATHPUR NILGIRI,21.482843,86.786662
GPSA,GHATPARSIA HALT,22.0626673,79.0343067
GPSL,GOKULPUR SABOLI HALT,28.70349,77.301941
GPU,GULAPALYAMU,15.0873,77.3995
GPX,GAUTAMPURA ROAD,23.0299,75.5155
GPY,GANGAYAPALLE,14.553849,78.717193
GPZ,GOHPUR,26.895191,93.619168
GQD,GOURDAHA (HALT),22.378333,88.534441
GQL,GURLA JUNCTION,25.270623,75.885658
GQN,GARHANI,25.411338,84.569664
GRA,GHARAUNDA,29.5411,76.9652
GRAE,GURAP,23.025,88.1119
GRAK,GARKHA,27.7478989,78.883775
GRB,GARH DHRUBBESWAR,23.509061,86.616726
GRBH,GAREA BIHAR,24.121845,85.925102
GRBL,GARUDUBILLI,18.2143,83.3503
GRCP,G RAMCHANDRAPUR PH,19.9911,83.3306
GRD,GIRIDIH,24.181856,86.314245
GRE,GOLA ROAD,23.545891,85.697479
GRF,GAMBHIRI ROAD,24.6935,74.6706
GRG,GUWARIGHAT,23.1103,79.9276
GRH,GHORASAHAN,26.820087,85.127427
GRHI,GARHI,29.0575214,76.0714717
GRHM,GIR HADMATIYA,20.9886,70.6874
GRHX,GARRA,21.8017,80.1545
GRI,GURIYA,25.997781,73.954811
GRJ,GATRA HALT,21.5549,80.2062
GRKA,GURHA KEMLA,28.320792,76.275303
GRKN,GORAKHNATH,20.3082,86.2602
GRL,GORAUL,25.9311,85.3185
GRM,GARHMAU,25.5062,78.6879
GRMA,GHORMARA,24.442618,86.86424
GRMP,GANGA RAMPUR,25.389939,88.515987
GRMR,GARHI MANIKPUR,25.7862,81.4031
GRN,GURNAY,29.8944,75.8059
GRNA,GURHANWA,26.74745,85.215626
GRO,GURRA,22.6318,77.867
GRP,GANGPUR,23.2232,87.9278
GRR,GORPHAR,25.578369,87.656651
GRRG,GURLI RAMGARHWA,27.186,83.7717
GRRU,GURARU,24.8107,84.7914
GRU,GAROPARA,26.66188,89.480896
GRWD,GHORAWADI,18.7202,73.6966
GRX,GAURA,25.7494,82.0919
GRY,GORAYA,31.1295,75.7739
GRZ,GURTHURI,29.647929,76.177139
GS,GODHANESHWAR,22.6815,72.3686
GSA,GUAGACHHA,26.501148,91.015892
GSB,GARNA SAHIB,31.7601,75.6503
GSD,GHOSUNDA,24.871292,74.534597
GSDH,GARSANDA HALT,25.1428,86.0115
GSGB,GOSAINGRAM,24.248373,88.212147
GSGJ,GHAUSGANJ,27.1483,80.3203
GSI,GHOSI,26.118606,83.544331
GSK,GHUSIA KALAN HALT,25.1847617,84.2424691
GSL,GODAPEASAL,22.530237,87.320366
GSO,GHASO,29.5308,76.1429
GSP,GURDASPUR,32.0438,75.4204
GSPR,GOSALPUR,23.381456,80.058875
GSPU,GAUSPUR HALT,25.4297284,85.1924874
GSQ,GUIR SARANGA,23.1256,87.755
GSR,GARHSHANKAR,31.2183,76.1428
GSRM,GAURI SRIRAM,26.762472,84.197845
GSW,GURSAR SHNEWALA,30.14034,74.887404
GSX,GANDHI SMRAK RD,20.8728201,77.0179647
GT,GHATKESAR,17.453,78.6781
GTA,GOLANTHRA,19.2187,84.7403
GTBN,GURU T B NAGAR,19.037759,72.864193
GTD,GOURINATHDHAM,23.395794,86.274605
GTE,GOTHAJ,22.7783,72.7864
GTF,GUMTHAL,28.484082,78.757725
GTHT,GHATARO HALT,25.825245,85.194071
GTI,GHUTAI,25.2897,79.388
GTJT,GETOR JAGATPURA,26.836555,75.832014
GTK,GHUTKU,22.1682,82.0853
GTL,GUNTAKAL JN,15.17553,77.366581
GTLM,GOTLAM,18.1114,83.3958
GTM,GHATAMPUR,26.1511,80.1745
GTNR,GOMTI NAGAR,26.860524,81.003613
GTP,GHATPURI,28.125586,79.206276
GTQ,GUMTALI HALT,31.066352,75.636953
GTR,BOMBAY GRNT RD,18.9636,72.8161
GTRA,GOTRA HALT,28.8082,77.3013
GTS,GHATSILA,22.5859,86.4795
GTST,GAUTAMSTHAN,25.7921,84.6312
GTT,GOMTA,21.8739,70.7298
GTU,GHAT NANDUR,18.722958,76.563463
GTW,GATORA,22.0531,82.2274
GTX,GOTHANGAM,21.2944,72.8805
GTY,GOLA PATI,23.798696,79.738572
GUA,GUA,22.2181,85.3815
GUB,GULARBHOJ,29.111244,79.301605
GUD,GALUDIH,22.6485,86.4101
GUDM,GUDUM P.H.,20.438033,81.085295
GUG,GARH JAIPUR,23.4157,86.142
GUH,GULDHAR,28.703462,77.455502
GUJ,GUNJA,23.73994,72.598858
GUK,GUNTAKONDURU,16.4568,81.0772
GULR,GULER,32.004218,76.151206
GUMA,GUMA,22.8083,88.6004
GUMI,GORUMAHISANI,22.3327,86.2763
GUNA,GUNA,24.64062,77.314224
GUNS,GHUNAS,30.32,75.4205
GUP,GAURIPUR,26.078371,89.952106
GUR,GANAGAPUR ROAD,17.3406,76.5905
GURN,GURUDAS NAGAR,22.199803,88.215408
GUU,GUNDRATIMADUGU,17.5319,80.0796
GUV,GURUVAYUR,10.597,76.0456
GUZ,GUMANI HAT,26.423234,89.275589
GV,GOVANDAI,19.05504,72.915541
GVA,GANGUVADA PH,18.6671,84.1067
GVB,GUNERU BAMORI,24.4669,78.0532
GVD,GHOLVAD,20.087,72.7381
GVDP,GOVINDPUR PH,22.743042,86.260632
GVG,GOVINDGARH,30.708,76.2252
GVH,GOVIND GARH,27.499136,76.987638
GVI,GARIVIDI,18.2737,83.5314
GVL,GUDLAVALLERU,16.3483,81.046
GVMR,GOVINDI MARWAR,27.0313,75.092754
GVN,GODAVARI,17.0072,81.7703
GVR,GORESWAR,26.525726,91.720137
GW,GIRWAR,23.8379,78.936
GWA,GANJ DUNDWARA,27.7283,78.9359
GWD,GADWAL,16.2251,77.809682
GWH,GHOSHAWAR,25.740599,85.246396
GWL,GWALIOR JN.,26.216593,78.182402
GWM,GANNAVARAM,16.5561,80.796
GWP,GANGAWAPUR HALT,26.94977,80.003471
GWS,GAUSHALA,29.2983,79.0095
GWSB,GOINDWAL SAHIB,31.3767,75.1181
GWV,GOWDAVALLI,17.609911,78.468561
GWYR,GREENWAYS ROAD,13.020426,80.251865
GXG,GEONG,29.8358,76.496
GY,GOOTY,15.149518,77.626133
GYF,GOOTY FORT,15.136768,77.6448272
GYL,GHARYALA,31.2224,74.7317
GYM,GUDIYATTAM,12.9373,78.9159
GYN,GYANPUR ROAD,25.2813,82.4226
GZA,GURUJALAS,16.548478,79.639631
GZB,GHAZIABAD,28.650072,77.431469
GZH,GULZARBAGH,25.5977,85.2054
GZKA,GAZIKA,27.6073,76.6547
GZL,GAZULAPALLI,15.4303,78.5996
GZM,GOUR MALDA,24.9478,88.1106
GZN,NAYA GHAZIABAD,28.674474,77.438078
GZO,GAZOLE,25.227926,88.211632
GZS,GZ SANDHWAN,30.6133,74.8014
GZT,GHAZIPUR GHAT,25.59989,83.604412
HA,HARGAON,27.7695,80.7285
HAA,HARWADA,14.740272,74.259167
HAB,BAH,26.866205,78.617667
HAD,HARIPAD,9.2799,76.4625
HAG,HALLIGUDI,15.415963,75.836621
HAH,HOSA AGRAHARA,12.561098,76.364937
HAM,HAMIRHATI,23.3203,87.3636
HAN,HINDAUN CITY,26.7558,77.0313
HAPA,HAPA,22.4685,70.1177
HAPR,HANAMAPUR,15.6360514,76.0663662
HAQ,HASTAVARAMU,14.218793,79.12199
HAR,HAMIRPUR ROAD,26.016,80.1902
HAS,HASSAN,13.003052,76.117229
HAT,HATHURAN,21.5013,72.9697
HATB,HATIBARI,21.3094,84.1179
HATI,HATI,24.68898,80.843039
HAUR,HAUR,22.3656,87.6554
HB,HABRA,22.8408,88.6577
HBB,HENDLASO BHOKTA BAGICHA,23.498359,84.715946
HBE,HABIBPUR,23.211847,88.538303
HBF,HADOBHANGI,18.819,83.953
HBI,HGRIBOMANAHALLI,15.0499,76.2088
HBL,HOMBAL,15.5205,75.5765
HBLN,HBL NAGAR,17.1338028,78.2729433
HBN,HAIBARGAON,26.355728,92.672596
HBP,HARPAR BOCHAHA,25.60376,85.760822
HBS,HEBSUR,15.4219,75.2837
HBSH,HASAN BAZAR STATION HALT,25.266764,84.350065
HBU,HALBARGA,17.98804,77.297745
HBW,HABIBWALA,29.3486,78.4786
HC,HINDU COLLEGE,13.118518,80.074883
HCM,HRSCHNDRAPURAM,18.4791,84.1216
HCNR,HARI CHANDANPUR,21.3282,85.7951
HCP,HARCHANDPUR,26.3429,81.1606
HCR,HARISCHANDRPUR,25.4043,87.8674
HD,HARDA,22.338724,77.10115
HDA,HIRNODA,26.8856,75.3277
HDB,HALDIBARI,26.335422,88.782406
HDC,HARISHDADPUR  PH,22.577242,88.046837
HDD,HADDINAGUNDU,15.1529,76.9787
HDE,HARDAS BIGHA,25.4971,85.3279
HDGR,HADGAON ROAD,19.332769,77.723293
HDK,HANDIA KHAS,25.3572,82.1891
HDL,HODAL,27.8856,77.3882
HDM,HIRDAMALI,21.3429,80.1972
HDN,HAIDARNAGAR,24.4977,83.9507
HDP,HADAPSAR,18.526817,73.927774
HDS,HARIDASPUR,20.7256,86.1161
HDT,HARDATTPUR,25.2707,82.8813
HDU,HARDUA,23.8307,80.391
HDW,HALDWANI,29.215257,79.533892
HDWL,HARDORAWAL,31.9179,74.9241
HEB,HEBBAL,13.0424,77.5862
HEI,HEGGERE HALT,13.340852,77.047806
HEM,HIMAYATNAGAR,19.417059,77.869205
HEN,HENRIA PH,21.975046,87.795696
HER,HER,18.423593,76.97897
HET,HETAMPUR,26.6116,77.9434
HFZ,HAFIZPET,17.482695,78.363075
HG,HOTGI,17.5652,75.9895
HGA,HOGLA,22.254704,88.452044
HGH,HAIDERGARH,26.6211,81.3627
HGI,HAGARI,15.1538,77.0409
HGJ,HARDUAGANJ,28.0056,78.1409
HGL,HARANGUL,18.385438,76.481152
HGR,HIMGIR,21.8763,83.7426
HGT,HINGANGHAT,20.5423,78.8336
HGY,HOOGHLY GHAT,22.9040817,88.3887523
HHD,HUNSIHADGIL,17.3526,76.6465
HHG,HEHEGARA HALT(E),23.790214,84.258614
HHL,HIREHALI,13.28038,77.189598
HHP,HARISHPUR,29.5623948,77.3875264
HHR,HRIDAYPUR,22.710798,88.469982
HHT,HABANGHATA,13.247131,76.262455
HIH,HAJIGARH,23.0067,88.1211
HIJ,HIJLI,22.319431,87.319679
HIKD,HALLIKHED K,17.671166,77.06876
HIL,HILSA,25.3171,85.2769
HIND,HIND,29.5305,77.3639
HIP,HALDIPADA,21.5714,86.9966
HIR,HARINAGAR,27.1561,84.324
HIS,HISUA,24.859961,85.418186
HISE,HIRISAVE,12.947018,76.574606
HJI,HOJAI,26.002024,92.851982
HJL,HEJJALA,12.8459,77.4168
HJLI,HUGRAJULI,26.805533,92.358971
HJP,HAJIPUR JN,25.7029,85.2155
HK,HELAK,27.226,77.309
HKD,HAILAKANDI,24.680226,92.56784
HKG,HIRAKUD,21.4801,83.9053
HKH,HARANYA KHERI,22.5837,75.7768
HKL,HARKIA KHAL,24.3627,74.9192
HKP,HAKIMPUR,28.878,78.6664
HLAR,HOLE ALUR,15.8199,75.6467
HLB,HADALA BHAL,22.487,72.1315
HLD,HALUDPUKUR,22.6,86.1434
HLDD,HALDI ROAD,29.039137,79.459219
HLDR,HALDAUR,29.2871,78.2781
HLE,HEELALIGE,12.81314,77.710934
HLG,HILLIGROVE,11.3366,76.837
HLK,HOLALKERE,14.0361,76.1297
HLKH,HALLIKHED,17.848176,77.277291
HLN,HOLE NARSIPUR,12.786525,76.24649
HLP,HALDHARPUR,25.9631,83.6788
HLR,HALISAHAR,22.921559,88.436852
HLV,HALIYURU,14.2224,76.3367
HLW,HIRNAWALI,29.716532,74.269466
HLX,HILARA,24.9516,92.6204
HLZ,HALDIA,22.0453,88.0664
HM,HADMATIYA JN,22.4197,70.3959
HMA,HUMMA,19.4432,85.0758
HMBD,HUMNABAD,17.771512,77.139489
HME,HAMRE,34.221881,74.512539
HMG,HAMIRGARH,25.1872,74.6169
HMH,HANUMANGARH JN,29.614804,74.297533
HMI,HIMMATANA,30.4587,75.8671
HMK,HINDUMALKOTE,30.146983,73.925714
HML,HELEM,26.873,93.4497
HMO,HANUMANGARHTOWN,29.574,74.331
HMP,HEMPUR,27.6298,80.5783
HMPR,HURMUJPUR HALT,25.7218,83.3526
HMQ,HIMMATPURA,29.7506,75.8607
HMR,HAMIRA,31.456,75.4324
HMRR,HAMARAPUR,18.82,73.0865
HMT,HIMMATNAGAR,23.591245,72.959948
HMY,HARMUTI,27.165168,93.958855
HMZ,HIND MOTOR,22.683796,88.341665
HN,HATHBANDH,21.6318,81.8459
HNA,HONNAVAR,14.3164,74.4327
HNB,HASANABAD,22.5705,88.9133
HND,HINDOL ROAD,20.7684,85.4243
HNDR,HENDEGIR,23.6982,85.1703
HNG,HIRANGAON,27.175553,78.314469
HNH,HANUMANAHALLI,14.358791,75.9959701
HNHL,HARNAHALLI,14.0486,75.4584
HNK,HANAKERE,12.5653,76.9795
HNL,HINGOLI DECCAN,19.7267,77.1471
HNM,HINAUTARAMBAN,24.574992,80.942862
HNMN,HANUMAN STATION,15.15251,77.37489
HNN,HARANA KALAN,28.9449,77.0386
HNPA,HANDAPA,20.9431,84.6845
HNR,HANSARA,27.548155,95.525951
HNS,HANSI,29.087977,75.946941
HNSL,HASLANG P.H.,23.094891,86.008186
HOD,HALDITA BIHAR,26.166994,87.356758
HOH,HONAGANAHALLI,16.6789,75.7323
HOJ,HAMITONGANJ,26.688417,89.416351
HOL,HOL,21.1986,74.7851
HP,HARIPUR,26.012747,74.025278
HPA,HAMPAPURA,12.479655,76.394634
HPG,HUPPUGUDA,17.34091,78.482165
HPGM,HARIPUR GRAM,20.133152,85.707436
HPH,HANUMAPURA,15.9759861,77.3079437
HPHI,HARAPANAHALLI,14.773532,75.985142
HPI,HARPATTI HALT,25.881002,87.092228
HPKA,HINOTIA PIPALKHERA,24.535236,77.79352
HPL,HARIPAL,22.8314,88.1188
HPLE,HATPURAINI,25.1494,86.9845
HPM,HAMPAPATNAM,15.1152,76.277
HPO,HASANPUR ROAD JUNCTION,25.714742,86.185341
HPP,HARPALPUR,25.2904,79.3354
HPR,HIRAPUR,20.426691,74.939632
HPRD,HAPA ROAD,23.54,72.9377
HPT,HOSAPETE JUNCTION,15.287207,76.38618
HPU,HAPUR,28.739893,77.779856
HPUR,HABASPUR,23.1209805,88.0039459
HQR,HIRENANDURU,17.2582,76.8722
HR,HARPALU,28.578341,75.478306
HRB,HARRI,22.8277,81.8824
HRBR,HARUBERA,23.489856,85.739193
HRDR,HARSAR DEHRI,32.104462,76.038081
HRE,HIRODIH,24.3827,85.5963
HRF,HARHRAS QILAH,27.5947,78.0584
HRG,HIRDAGARH,22.1424,78.517
HRGR,HARNAGAR,25.865957,86.255394
HRH,HARTHALA,28.8843,78.7294
